-7.3851,8.6594
-7.1017,8.3363
-6.9600,7.7080
-6.8892,7.7634
-6.8183,7.5888
-6.7475,7.7864
-6.6058,7.6269
-6.5349,7.4050
-6.4641,7.4712
-6.3932,7.5408
-6.2516,7.6963
-6.1807,7.3777
-6.1099,7.5307
-6.0390,7.4725
-5.9682,7.3324
-5.8973,7.1735
-5.8265,7.2127
-5.7556,7.1768
-5.6848,7.0495
-5.6140,7.1284
-5.5431,6.9526
-5.4723,7.0062
-5.4014,6.9131
-5.3306,6.8309
-5.2597,6.6704
-5.1889,6.6774
-5.0472,6.6642
-4.9763,6.6781
-4.9055,6.5606
-4.8347,6.6574
-4.7638,6.5324
-4.6930,6.4178
-4.6221,6.3761
-4.5513,6.3049
-4.4804,6.3043
-4.4096,6.1739
-4.3387,6.0571
-4.2679,5.9977
-4.1970,5.8863
-4.1262,5.8460
-4.0554,5.9103
-3.9845,5.8438
-3.9137,5.7381
-3.8428,5.6770
-3.7720,5.5990
-3.7011,5.5732
-3.6303,5.4440
-3.5594,5.4249
-3.4886,5.3595
-3.4178,5.2371
-3.3469,5.1688
-3.2761,5.0898
-3.2052,5.1236
-3.1344,4.9906
-3.0635,4.9877
-2.9927,4.8564
-2.9218,4.7996
-2.8510,4.7058
-2.7093,4.6574
-2.6385,4.5839
-2.5676,4.5153
-2.4968,4.4158
-2.4259,4.3663
-2.3551,4.2804
-2.2842,4.2287
-2.2134,4.1257
-2.1425,4.0223
-2.0717,3.9613
-2.0008,3.8787
-1.9300,3.8067
-1.8592,3.6846
-1.7883,3.6220
-1.7175,3.5173
-1.6466,3.4515
-1.5758,3.3502
-1.5049,3.2680
-1.4341,3.1858
-1.3632,3.0757
-1.2924,2.9826
-1.2216,2.8886
-1.1507,2.7945
-1.0799,2.6844
-1.0090,2.5774
-0.9382,2.4627
-0.8673,2.3560
-0.7965,2.2348
-0.7256,2.1166
-0.6548,1.9845
-0.5839,1.8512
-0.5131,1.7147
-0.4423,1.5878
