0.1706,-0.3024
0.3137,0.0008
0.3709,-0.8326
0.3995,-0.6507
0.4853,-1.9364
0.5139,-1.5579
0.5425,-1.2972
0.5998,-3.1756
0.6284,-1.6573
0.6570,-2.0085
0.6856,-4.0028
0.7142,-1.8808
0.7428,-2.4072
0.7714,-5.8881
0.8000,-2.0562
0.8286,-5.3334
0.8572,-2.2789
0.8859,-3.1650
0.9145,-2.3957
0.9431,-3.7193
0.9717,-2.6027
1.0003,-2.7097
1.0289,-3.2207
1.0575,-2.9763
1.0861,-3.0421
1.1147,-3.1041
1.1433,-3.2340
1.1720,-3.3616
1.2006,-3.4405
1.2292,-3.4657
1.2578,-3.6322
1.2864,-3.7947
1.3150,-3.7812
1.3436,-3.8106
1.3722,-3.9827
1.4008,-4.0165
1.4294,-4.1178
1.4581,-4.2648
1.4867,-4.3511
1.5153,-4.4851
1.5439,-4.4929
1.5725,-4.6560
1.6011,-4.7151
1.6297,-4.8348
1.6583,-4.9039
1.6869,-5.0062
1.7155,-5.0716
1.7442,-5.1946
1.7728,-5.2686
1.8014,-5.3332
1.8300,-5.4287
1.8586,-5.5290
1.8872,-5.6120
1.9158,-5.7376
1.9444,-5.8172
1.9730,-5.9082
2.0017,-5.9762
2.0303,-6.0772
2.0589,-6.1637
2.0875,-6.2657
2.1161,-6.3708
2.1447,-6.4719
2.1733,-6.5875
2.2019,-6.6846
2.2305,-6.7587
2.2591,-6.8354
2.2878,-6.9825
2.3164,-7.0230
2.3450,-7.1170
2.3736,-7.2478
2.4022,-7.3114
2.4308,-7.3983
2.4594,-7.4871
2.4880,-7.5320
2.5166,-7.5655
2.5452,-7.6498
2.5739,-7.6684
2.6025,-7.7371
2.6311,-7.8123
2.6597,-7.8243
2.6883,-7.8674
2.7169,-7.9499
2.7455,-8.1382
2.7741,-8.1689
2.8027,-8.3719
2.8313,-8.5392
2.8600,-8.8038
2.8886,-8.9352
2.9172,-9.3980
2.9458,-9.8721
2.9744,-10.3050
