0.1711,-0.2423
0.3013,0.4638
0.3664,-1.3042
0.3989,-0.6676
0.4640,-1.4360
0.5291,-1.1131
0.5942,-2.5809
0.6267,-1.7248
0.6593,-2.2971
0.6918,-4.7141
0.7244,-1.9115
0.7895,-2.2380
0.8220,-2.5750
0.8546,-2.2724
0.8871,-3.5094
0.9196,-2.3762
0.9522,-2.6121
0.9847,-2.9833
1.0173,-2.7363
1.0498,-2.8966
1.0824,-3.0142
1.1149,-3.0234
1.1475,-3.3041
1.1800,-3.3179
1.2126,-3.3812
1.2451,-3.4392
1.2776,-3.5322
1.3102,-3.7308
1.3427,-3.6770
1.3753,-3.7978
1.4078,-3.9103
1.4404,-4.0622
1.4729,-4.1538
1.5055,-4.0814
1.5380,-4.2767
1.5705,-4.3616
1.6031,-4.4930
1.6356,-4.4420
1.6682,-4.6050
1.7007,-4.6773
1.7333,-4.7792
1.7658,-4.8445
1.7984,-4.9214
1.8309,-5.0540
1.8634,-5.0888
1.8960,-5.2072
1.9285,-5.3364
1.9611,-5.3548
1.9936,-5.4618
2.0262,-5.5202
2.0587,-5.6897
2.0913,-5.7479
2.1238,-5.8170
2.1563,-5.8656
2.1889,-5.9410
2.2214,-6.0286
2.2540,-6.1267
2.2865,-6.3633
2.3191,-6.2973
2.3516,-6.4104
2.3842,-6.4741
2.4167,-6.5846
2.4492,-6.6696
2.4818,-6.7871
2.5143,-6.8639
2.5469,-6.9561
2.5794,-7.0680
2.6120,-7.1647
2.6445,-7.2667
2.6771,-7.3520
2.7096,-7.4211
2.7422,-7.4957
2.7747,-7.5432
2.8072,-7.5703
2.8398,-7.5626
2.8723,-7.5776
2.9049,-7.6174
2.9374,-7.6981
2.9700,-7.7457
3.0025,-7.8192
3.0351,-7.8086
3.0676,-7.8473
3.1001,-7.9283
3.1327,-8.0682
3.1652,-8.2066
3.1978,-8.3854
3.2303,-8.5807
3.2629,-8.8952
3.2954,-9.1662
3.3280,-9.6521
3.3605,-10.4089
